idx	X	Y	component
0	1000	1000	0
1	1000.769795489506	1001.075128480329	0
2	1000.769795488893	1001.075128479539	0
3	1000.786120478148	1001.098292069316	0
4	1000.772424638664	1001.078003124207	0
5	1001.459086086511	1002.009471959547	0
6	1001.458768904165	1002.009280847534	0
7	1006.046632749076	1010.889974978529	0
8	1006.046840038439	1010.890149893165	0
9	1006.511990068732	1011.775759865922	0
10	1006.047776638467	1010.890683816012	0
11	1006.511765877553	1011.775653565499	0
12	1006.512008518104	1011.775782115273	0
13	1032.489584158121	1033.093779103908	0
14	1032.489601148805	1033.093806290468	0
15	1033.411661118344	1034.90165577688	0
16	1032.489764522342	1033.093414667283	0
17	1033.404928963841	1034.897829578698	0
18	1033.410791551331	1034.901070538083	0
19	1033.973057311287	1035.745510396793	0
20	1033.411667292865	1034.90156952868	0
21	1033.97333526736	1035.745751078584	0
22	1033.973193351017	1035.745684884853	0
23	1036.247740776806	1039.106479573065	0
24	1036.247868897016	1039.107478494184	0
25	1036.771998003723	1039.976799746389	0
26	1036.247254195624	1039.106293283409	0
27	1036.776131807862	1039.974786451698	0
28	1036.771144845474	1039.976420354987	0
29	1037.853027278894	1041.695131237475	0
30	1036.776329798907	1039.974957221462	0
31	1037.853806823538	1041.695245556128	0
32	1037.85340038753	1041.695309248624	0
33	1038.890068553829	1043.441557170136	0
34	1038.890407281035	1043.442022263668	0
35	1039.408745347885	1044.31089727527	0
36	1038.889883512477	1043.44135010348	0
37	1039.406458019765	1044.309310345718	0
38	1039.408716540652	1044.310874851834	0
39	1045.112947705833	1052.728652653097	0
40	1045.1124370713	1052.728720893121	0
41	1045.668583020449	1053.583762580076	0
42	1045.668747063724	1053.583895299829	0
43	1046.037181091923	1054.536611649798	0
44	1045.112948581142	1052.728644444938	0
45	1045.670235044875	1053.584064129657	0
46	1045.669227576708	1053.584242417458	0
47	1046.035601364592	1054.536246691731	0
48	1046.036791190116	1054.536402833901	0
49	1050.061872976348	1059.215075630955	0
50	1050.061980655912	1059.215003251276	0
51	1051.633492736411	1061.816207293107	0
52	1050.062231780276	1059.215250801413	0
53	1051.634069501341	1061.816524575086	0
54	1051.633249744403	1061.816035565539	0
55	1052.107295977293	1062.710478066702	0
56	1052.108205260814	1062.710871917229	0
57	1052.694874118221	1063.556511975442	0
58	1052.106566881667	1062.710049336294	0
59	1052.694196077759	1063.555823388327	0
60	1052.10913072294	1062.711482173589	0
61	1052.694604771761	1063.556337791189	0
62	1052.694244946062	1063.555886351433	0
63	1053.398506023955	1064.300414206599	0
64	1053.398263091357	1064.300878391065	0
65	1054.651416539514	1065.894180304955	0
66	1053.398190164037	1064.300713745421	0
67	1053.975042128853	1065.123489961656	0
68	1053.971985599608	1065.121738731163	0
69	1054.650965255718	1065.893900468042	0
70	1053.976107788787	1065.122010876336	0
71	1054.651390418573	1065.894230057143	0
72	1054.651180738337	1065.893945492765	0
73	1057.981934419199	1069.818873331651	0
74	1057.981831143617	1069.81877147344	0
75	1058.45413341674	1070.732715547051	0
76	1057.982939568799	1069.819210730393	0
77	1058.455879893038	1070.733169333541	0
78	1058.454374285312	1070.73275996756	0
79	1068.510299449804	1083.788769263484	0
80	1068.510333944461	1083.788695106247	0
81	1069.070610202867	1084.642411198468	0
82	1068.509339718313	1083.787679173282	0
83	1069.069905578361	1084.641687123973	0
84	1069.0702583188	1084.641918125736	0
85	1070.419730292951	1086.393837682835	0
86	1070.420369121099	1086.395741992886	0
87	1070.441404817977	1086.428226710283	0
88	1070.439535528719	1086.425097121275	0
89	1077.214015753929	1094.380513290272	0
90	1077.213676993963	1094.380139129586	0
91	1077.614056037602	1095.333003374606	0
92	1077.215048044804	1094.380781200859	0
93	1077.614554839768	1095.333295057963	0
94	1077.608447313434	1095.328013739851	0
95	1078.206068693313	1096.186035240802	0
96	1077.614313445815	1095.333243768282	0
97	1078.205973830271	1096.186018623831	0
98	1078.206365966072	1096.186398803397	0
99	1081.561771233761	1100.133461149117	0
100	1081.561569724514	1100.133513227589	0
101	1082.969947142084	1101.658650373481	0
102	1082.969720265116	1101.658523530985	0
103	1083.711730739	1102.367793469763	0
104	1082.971565425381	1101.659452290359	0
105	1083.712134611905	1102.368112571825	0
106	1083.712832310543	1102.368434523699	0
107	1085.014474145982	1103.975582868075	0
108	1085.015083074334	1103.976099786085	0
109	1085.702493928354	1104.738224724075	0
110	1085.017294920437	1103.97832941806	0
111	1085.706729687458	1104.744252776587	0
112	1085.702398609519	1104.738236009176	0
113	1086.749842595548	1106.847749136558	0
114	1086.74387349702	1106.838277844382	0
115	1086.758683013045	1106.859238201873	0
116	1086.750871791767	1106.848544918801	0
117	1090.13687332506	1109.693872720331	0
118	1090.13699765527	1109.693932735819	0
119	1090.673297155302	1110.575232043045	0
120	1090.135853749603	1109.692822737396	0
121	1090.673612056356	1110.575165218243	0
122	1090.673688942524	1110.575210507098	0
123	1098.319429555985	1118.91446392247	0
124	1098.31977316021	1118.914733284275	0
125	1098.889808679995	1119.776065861119	0
126	1098.319484611057	1118.914467660706	0
127	1098.888695004899	1119.775633833752	0
128	1098.890313831622	1119.776437256809	0
129	1100.156786675377	1121.409571902693	0
130	1098.889748617732	1119.775996923984	0
131	1100.156351959626	1121.408488163946	0
132	1100.15662341445	1121.409391410462	0
133	1100.817467155933	1122.205702936394	0
134	1100.155928617109	1121.408247924554	0
135	1100.81749276388	1122.205716183363	0
136	1100.818433240708	1122.206220805167	0
137	1101.456046460738	1123.000327912127	0
138	1101.45583835061	1123.000302810447	0
139	1102.10204697157	1123.808691544337	0
140	1101.455919715357	1122.999989513211	0
141	1102.102274702528	1123.80891086274	0
142	1101.455516951389	1123.00005840637	0
143	1102.102391290232	1123.809019905048	0
144	1102.102478685884	1123.80909498316	0
145	1109.314347466781	1129.77272078279	0
146	1109.315153039558	1129.773104950297	0
147	1110.088648365547	1130.457899037182	0
148	1109.314167111379	1129.772448477893	0
149	1110.088369100213	1130.457750405973	0
150	1110.088283570363	1130.457670117746	0
151	1115.337600948965	1135.427703984635	0
152	1115.337428004206	1135.427590142431	0
153	1116.176187979838	1136.018996877206	0
154	1115.334690768286	1135.425961072177	0
155	1116.1773452082	1136.019124347609	0
156	1116.176701758734	1136.01939615485	0
157	1129.897982814561	1147.687355299975	0
158	1129.888307019161	1147.675216420487	0
159	1129.908490030061	1147.699113778856	0
160	1129.91015219495	1147.701214597154	0
161	1131.277229153067	1149.60528596341	0
162	1131.276404662865	1149.604117486025	0
163	1132.004575365126	1150.350863454973	0
164	1131.279713541848	1149.60750284135	0
165	1132.012522053546	1150.359120062742	0
166	1132.00549931832	1150.351633834311	0
167	1133.95435022669	1152.744367236307	0
168	1133.954871395625	1152.744593554228	0
169	1134.588449517024	1153.573837807228	0
170	1133.953052604154	1152.744001698513	0
171	1134.586336585498	1153.573334805739	0
172	1134.587898846	1153.574414545441	0
173	1151.259082191652	1167.380808876738	0
174	1151.258384256433	1167.380513509037	0
175	1151.941802431656	1168.155174490267	0
176	1151.260255682757	1167.38183755555	0
177	1151.942270002436	1168.15549590016	0
178	1151.942241788078	1168.155443053988	0
179	1157.764773060901	1172.390759984515	0
180	1157.764295774102	1172.390361293938	0
181	1159.35568668186	1173.666957629582	0
182	1157.764454673853	1172.390559832921	0
183	1159.357535869755	1173.667925495366	0
184	1159.356032447408	1173.667222998986	0
185	1173.627944268061	1183.735718484993	0
186	1173.629150461153	1183.736379713979	0
187	1174.430316499665	1184.378502669735	0
188	1173.630853974244	1183.737299243763	0
189	1174.431265447238	1184.379116347692	0
190	1174.431515796896	1184.379284021873	0
191	1175.246802382529	1185.001798716906	0
192	1175.246723821484	1185.001775721188	0
193	1176.050463718403	1185.632630798546	0
194	1175.248690200457	1185.00276789333	0
195	1176.05562641403	1185.63485985315	0
196	1176.049799911558	1185.632265729453	0
197	1176.814411393088	1186.326850612139	0
198	1176.052101899139	1185.633339236897	0
199	1176.821482642428	1186.330700385216	0
200	1176.82075598925	1186.330948164817	0
201	1179.865289412053	1189.143082301975	0
202	1179.865456955811	1189.143182301783	0
203	1180.621114497784	1189.873141401446	0
204	1179.86523467162	1189.143100178369	0
205	1180.621681429388	1189.872580312873	0
206	1180.622065376443	1189.872830605608	0
207	1181.349304569159	1190.622759137711	0
208	1181.350564546742	1190.623403946008	0
209	1182.075499832867	1191.343971461184	0
210	1181.350088359038	1190.623018231168	0
211	1182.073767630646	1191.343786438287	0
212	1182.070310499681	1191.342976652109	0
213	1182.772175328783	1192.115521265811	0
214	1182.073482707178	1191.343635394307	0
215	1182.773721956035	1192.115901548072	0
216	1182.773340916583	1192.115673957432	0
217	1184.419732817601	1193.400085611763	0
218	1184.419633707537	1193.400079204513	0
219	1185.24847577534	1193.993170009451	0
220	1184.419500209965	1193.400060049394	0
221	1185.248943919193	1193.993795677274	0
222	1185.251132257078	1193.994562516521	0
223	1187.761631559723	1195.852943767937	0
224	1187.761905522459	1195.853080219917	0
225	1189.428246736844	1197.063788205771	0
226	1187.762300100471	1195.853365205812	0
227	1189.425713387087	1197.062308115439	0
228	1189.425090056947	1197.062057841435	0
229	1203.514728025833	1205.790324789224	0
230	1203.516231654276	1205.791123257259	0
231	1204.369777805824	1206.366127287419	0
232	1203.514421936237	1205.790221271911	0
233	1204.368418709854	1206.365446552158	0
234	1204.370262402798	1206.366253201264	0
235	1212.15238800081	1211.546885335732	0
236	1212.151050289745	1211.546060505218	0
237	1212.957765754581	1212.191733647336	0
238	1212.152193669214	1211.546808882515	0
239	1212.959902408866	1212.19277476394	0
240	1212.959350785269	1212.19253208305	0
241	1215.601749352334	1213.82767956892	0
242	1215.601285816919	1213.827630174229	0
243	1216.476655374457	1214.379597836283	0
244	1215.602886633831	1213.828122768172	0
245	1216.47658653189	1214.379722259933	0
246	1216.475823893781	1214.379358382178	0
247	1219.204460843978	1215.88616073819	0
248	1219.20559908728	1215.886956648104	0
249	1220.009197493944	1216.515505993179	0
250	1219.204460843252	1215.886160737503	0
251	1220.007391428594	1216.514614976853	0
252	1220.007983783582	1216.51483683851	0
253	1227.306641126064	1220.972794233565	0
254	1227.306850563067	1220.972929119308	0
255	1227.355499706581	1221.004396248869	0
256	1227.324615759178	1220.984687259612	0
257	1233.122166498571	1225.882630154601	0
258	1233.122061099781	1225.882307262765	0
259	1233.914469640575	1226.576949185376	0
260	1233.123508472776	1225.883216270715	0
261	1233.919049028804	1226.578976202035	0
262	1233.918257734445	1226.578739898575	0
263	1235.288411612258	1228.121220611443	0
264	1235.288830253541	1228.121441578433	0
265	1236.044199942184	1228.839605546926	0
266	1235.286878744859	1228.120676448781	0
267	1236.042760485013	1228.838493195881	0
268	1236.044675406884	1228.839687859826	0
269	1252.506844182898	1240.29458560813	0
270	1252.506050340634	1240.294341510226	0
271	1252.595637429158	1240.363746970427	0
272	1252.600988529408	1240.367753600797	0
273	1253.686846121589	1240.947114843565	0
274	1253.687806135003	1240.947385129453	0
275	1254.499954601951	1241.608348731352	0
276	1253.687460017784	1240.947128161108	0
277	1254.502352846185	1241.609604544466	0
278	1254.502013218941	1241.609451175788	0
279	1257.784918592544	1244.168158504121	0
280	1257.785757950943	1244.16844905285	0
281	1258.599225278914	1244.823323020748	0
