idx	X	Y	component
107	1360.129943635048	2203.418025154952	0
108	1360.132990358614	2203.417681326509	0
109	1360.862040705777	2202.680302991697	0
110	1360.132092177018	2203.417629676438	0
111	1360.861925419382	2202.679984223274	0
112	1360.862171863181	2202.679870911545	0
113	1368.057526887784	2198.622040888089	0
114	1368.058079249478	2198.621930024235	0
115	1368.960968837626	2198.13494468916	0
116	1368.057077717167	2198.622053543493	0
117	1368.95955300904	2198.135215900294	0
118	1368.960199294503	2198.135018193374	0
119	1370.886954273506	2197.340293068045	0
120	1370.88756348292	2197.340071637943	0
121	1371.756766281294	2196.786893029306	0
122	1370.886347863428	2197.34026766809	0
123	1371.750223356847	2196.788079529121	0
124	1371.757788648188	2196.78659506638	0
125	1401.992205164469	2183.311973359567	0
126	1401.992205165446	2183.31197335935	0
127	1402.818405509246	2182.664290261301	0
128	1401.990539179572	2183.311988821574	0
129	1402.81703656724	2182.664378154001	0
130	1402.817394108529	2182.664618702661	0
131	1416.893440106461	2178.185908175095	0
132	1416.892543411619	2178.185382073616	0
133	1416.916097352936	2178.173742490195	0
134	1416.924035824599	2178.17076325909	0
135	1420.186691879306	2177.506702423238	0
136	1420.185813756789	2177.507281492512	0
137	1421.176438139302	2177.181792326381	0
138	1420.186265040331	2177.506337250039	0
139	1421.174015031651	2177.18199540492	0
140	1421.176405067285	2177.181584834398	0
141	1435.68921764103	2174.437086461099	0
142	1435.689486164173	2174.437030634465	0
143	1436.728108787852	2174.278072997796	0
144	1435.689389902004	2174.436805533919	0
145	1436.726271134015	2174.278382801209	0
146	1436.72704460103	2174.278160549875	0
147	1446.642427722171	2172.201638884032	0
148	1446.64247874742	2172.201618665601	0
149	1446.749943330666	2172.170175690608	0
150	1446.661402515389	2172.195877481367	0
151	1469.711529492076	2163.901132852253	0
152	1469.71141973923	2163.901213879313	0
153	1470.551610063957	2163.299541991727	0
154	1469.709894903222	2163.901447597021	0
155	1470.551451586814	2163.29937708339	0
156	1470.551434163824	2163.299547014903	0
157	1558.005574170934	2150.511964623634	0
158	1558.005383878555	2150.512004555215	0
159	1558.065259176856	2150.47403185055	0
160	1558.065259177607	2150.47403184989	0
161	1563.087923387186	2148.669730341903	0
162	1563.087658576153	2148.66990211283	0
163	1564.085314225846	2148.335766518067	0
164	1563.085405615075	2148.670119241631	0
165	1564.084250060359	2148.335881142603	0
166	1564.085613622797	2148.335593952981	0
167	1572.002627541837	2145.711787189075	0
168	1572.003109733772	2145.711882741554	0
169	1572.88374790224	2145.165649067349	0
170	1572.002764265331	2145.71175608486	0
171	1572.882475529648	2145.165614952385	0
172	1572.883302517202	2145.165921616209	0
173	1596.406981779862	2139.040716528399	0
174	1596.408845950089	2139.040545594157	0
175	1597.35724309927	2138.585074870845	0
176	1596.40735881223	2139.040712342293	0
177	1597.357349712315	2138.584138422781	0
178	1597.356009829649	2138.584414541286	0
179	1602.257285918724	2136.632142141899	0
180	1602.256711911719	2136.632438670165	0
181	1603.247042115585	2136.177584584811	0
182	1602.26243102855	2136.627405694328	0
183	1603.246424692594	2136.177241968244	0
184	1603.246558259904	2136.177013860211	0
185	1614.282551594832	2131.099943498925	0
186	1614.278826542447	2131.102013160569	0
187	1616.286708790231	2129.823106943773	0
188	1614.297138653897	2131.091861880607	0
189	1616.253158514844	2129.842467747762	0
190	1616.288172911694	2129.822620253219	0
191	1618.544095705183	2128.840775315071	0
192	1618.543930537399	2128.840840750291	0
193	1619.667005125001	2128.646099077342	0
194	1618.546954411917	2128.838695775483	0
195	1619.664056865188	2128.647343306407	0
196	1619.664306920037	2128.646903685185	0
197	1622.469556340279	2127.215354470654	0
198	1622.468064120902	2127.215494975618	0
199	1622.676699827024	2127.09921785878	0
200	1622.676115386415	2127.099283991594	0
201	1624.03938015818	2126.913114321385	0
202	1624.039380159154	2126.913114321159	0
203	1625.163087974512	2126.848994098385	0
204	1624.052698513879	2126.908970314124	0
205	1625.181234876326	2126.845335471453	0
206	1625.168344052945	2126.847564426673	0
207	1655.467178771576	2116.623079158982	0
208	1655.471692728643	2116.621346247754	0
209	1656.210848377078	2115.871577742515	0
210	1655.467366077775	2116.623019318294	0
211	1656.205017747018	2115.872520542745	0
212	1656.204905361963	2115.87258741636	0
213	1660.004387065377	2114.070262282894	0
214	1660.005523229923	2114.070804328688	0
215	1661.87874191768	2113.011120537185	0
216	1660.000420344806	2114.071487204825	0
217	1661.867678678691	2113.012198133505	0
218	1661.867678679683	2113.012198133375	0
219	1663.712219454218	2112.038432818984	0
220	1663.71867180972	2112.036524815927	0
221	1664.628002671477	2111.476497176395	0
222	1663.71066687297	2112.038189289973	0
223	1664.625758292334	2111.476893645715	0
224	1664.626598065932	2111.476606992296	0
225	1666.599463244607	2110.732893789714	0
226	1666.600505589884	2110.731984060509	0
227	1667.450659496018	2110.102833480596	0
228	1666.598934164063	2110.732568295096	0
229	1667.447426838982	2110.103355462231	0
230	1667.449830487468	2110.102775100447	0
231	1674.294638002718	2107.30983234355	0
232	1674.29391948894	2107.310152188893	0
233	1675.173396837764	2106.744778440891	0
234	1674.291452016367	2107.310125467107	0
235	1675.168183343096	2106.74576257817	0
236	1675.172669293818	2106.745071747309	0
237	1678.141536217696	2105.60270994678	0
238	1678.143071818404	2105.602347687637	0
239	1679.090545846882	2105.132477323988	0
240	1678.141536216764	2105.602709946417	0
241	1679.090281068169	2105.132334342523	0
242	1679.090687942701	2105.13241883803	0
243	1700.438517541663	2098.082000328442	0
244	1700.440889924867	2098.081698720935	0
